comment_id,author_name,author_channel_url,comment_text,like_count,published_at,updated_at
UgxZzcpCan5NWgoKg3t4AaABAg,@agilkurnia4,http://www.youtube.com/@agilkurnia4,salfok sama paramore di pojok kanan 😂,0,2019-09-13T11:06:50Z,2019-09-13T11:06:50Z
UgwjOrrHX604wAmROE94AaABAg,@blitzgaming2931,http://www.youtube.com/@blitzgaming2931,"Bang tempat beli hp 1,8 nya dimana",0,2019-09-13T08:55:10Z,2019-09-13T08:55:10Z
Ugxh2_XNUSPhe_gtgHt4AaABAg,@blitzgaming2931,http://www.youtube.com/@blitzgaming2931,Sapa yg mau beli iphone x asli like,1,2019-09-13T08:51:30Z,2019-09-13T08:51:30Z
UgzsICAVIX49ZJsVept4AaABAg,@HasanaKushadiRatnasari,http://www.youtube.com/@HasanaKushadiRatnasari,salfok ke cd paramore album riot!,0,2019-09-13T07:51:41Z,2019-09-13T07:51:41Z
UgzMojr00YqbyHv-DqJ4AaABAg,@hersaekarizkasabila5371,http://www.youtube.com/@hersaekarizkasabila5371,Memulai androiddddd😂😂😂😂,1,2019-09-13T06:57:05Z,2019-09-13T06:57:05Z
Ugwk-NYQUdxsKlf9PAt4AaABAg,@syamsulmaarip3786,http://www.youtube.com/@syamsulmaarip3786,"Bang david ngakak pas baca ""memulai android"" .. kocaaaaakkk..njiiir",1,2019-09-13T05:13:43Z,2019-09-13T05:13:43Z
UgxsAZiSBvypT5N_G3N4AaABAg,@user-yc4ng3oh7w,http://www.youtube.com/@user-yc4ng3oh7w,David disini kok nggak jelas ya 😂😂😂 tapi aku jatuh cinta 😂😂😂😂,0,2019-09-13T05:12:18Z,2019-09-13T05:12:18Z
UgzilWINAw6soo5M1xN4AaABAg,@daydream0445,http://www.youtube.com/@daydream0445,kok gw fokus sama album paramore nye yak,0,2019-09-13T04:34:22Z,2019-09-13T04:34:22Z
Ugz3YVqkdcyV1neuscN4AaABAg,@luckyerlangga__,http://www.youtube.com/@luckyerlangga__,"Apalah dayaku yang cuma mampu beli hp Xiaomi 😥
.
.
.
.
Xiaomi black shark dong😝",5,2019-09-13T02:27:03Z,2019-09-13T02:27:19Z
UgzHKhHZP25auac8we14AaABAg,@alexwckd,http://www.youtube.com/@alexwckd,Yg kunyah apelnya jg beda,0,2019-09-12T19:02:53Z,2019-09-12T19:02:53Z
UgzCKS-Q231m8xFbR514AaABAg,@NurAzizah-cj6yw,http://www.youtube.com/@NurAzizah-cj6yw,Gua punya hp kaya gitu udh habis sepuluh,1,2019-09-12T18:37:14Z,2019-09-12T18:37:14Z
UgyPu5CE2e9vXuDj2a14AaABAg,@nokenmailoa6536,http://www.youtube.com/@nokenmailoa6536,"Bang David kalo mau beli dimana,yg replika,lumayan bt gaya2 aja bang",0,2019-09-12T18:04:58Z,2019-09-12T18:04:58Z
UgypzJ1KH0Z1_EEJ-8B4AaABAg,@wyldawong4362,http://www.youtube.com/@wyldawong4362,Tok tok tok.. Pek pek pek... Hmmm,0,2019-09-12T14:50:55Z,2019-09-12T14:50:55Z
UgzjY5aQe2NWslZ0Ard4AaABAg,@idontknowwhoiam9760,http://www.youtube.com/@idontknowwhoiam9760,Bngst ngakak waktu memulai android,0,2019-09-12T08:55:55Z,2019-09-12T08:55:55Z
UgwH8JwfQ10JsHZlvil4AaABAg,@zamasrizki6736,http://www.youtube.com/@zamasrizki6736,Coba   hp   iphone  3gs   ya😊😊,0,2019-09-12T06:33:32Z,2019-09-12T06:33:32Z
UgwHKqHRWsanflZnj4l4AaABAg,@Bintangsogi,http://www.youtube.com/@Bintangsogi,"Anti pansos"" club. #barangorisesuaiisidompet",1,2019-09-12T02:21:47Z,2019-09-12T02:21:47Z
UgwNzlflhtzcFqEChqx4AaABAg,@Sonia-ui3fd,http://www.youtube.com/@Sonia-ui3fd,"2:06 mas biasa nya apple suka ngeupgrade wallpaper nya jadi itu ngga ngebedain yg hdc atau ngga

No hate. Just saying",3,2019-09-12T00:52:07Z,2019-09-12T00:52:07Z
UgwLYGs-kafhcuFcJYZ4AaABAg,@mamasyifa-db1vv,http://www.youtube.com/@mamasyifa-db1vv,Beli hp kawe kayak gtu d mna,0,2019-09-11T11:32:11Z,2019-09-11T11:32:11Z
Ugxg8yNubsIOBrc7KhV4AaABAg,@aullyafebri5320,http://www.youtube.com/@aullyafebri5320,Punyaku xiomi not 6a tapi nggk bisa slow motion,0,2019-09-11T08:56:21Z,2019-09-11T08:56:21Z
Ugx4X2RnoJ_W23bPuzF4AaABAg,@indahsari9201,http://www.youtube.com/@indahsari9201,Yg nonton pake hp oppo a5s ngacung ☝️.. !! 😂😂,0,2019-09-11T03:05:54Z,2019-09-11T03:05:54Z
UgxCRna5Hw0Lan4Q3JN4AaABAg,@ucuphermanto6612,http://www.youtube.com/@ucuphermanto6612,"Ada dua kemungkinan temen lu pelit buat dipinjemin hpnya: 
1. Ada data privasi 
2. Takut ketauan hp kw 😂😂😂",0,2019-09-11T00:48:28Z,2019-09-11T00:48:28Z
UgwkEzBZgm6mkRqHCkR4AaABAg,@akhdanmayzahra8800,http://www.youtube.com/@akhdanmayzahra8800,"Bang yang1,8 itu beli dimana ?",0,2019-09-10T17:56:07Z,2019-09-10T17:56:07Z
UgxtdikishJQ-AOtdyx4AaABAg,@dedekhaerul2225,http://www.youtube.com/@dedekhaerul2225,"Itu yg fake, yang dibuat ditangerang itu kayanya.",0,2019-09-10T05:28:05Z,2019-09-10T05:28:05Z
Ugyu6Brjyu_qSqCC6u54AaABAg,@vianovianiiee1194,http://www.youtube.com/@vianovianiiee1194,"Klihtn bgt replika. Kulitnya aja iphone isi na kaga😂 gmau ah malu""in",2,2019-09-10T02:25:40Z,2019-09-10T02:25:40Z
UgxQjQO5ZaeKaWi0Z1J4AaABAg,@mawarrisa6217,http://www.youtube.com/@mawarrisa6217,"Jujur...
Asa nyaah ih lamun uang puluhan juta ngan meunang hp hiji😭",7,2019-09-09T19:33:45Z,2019-09-09T19:33:45Z
Ugy-hY5m8QgVmM5BlVx4AaABAg,@izeetyrell,http://www.youtube.com/@izeetyrell,Yang harga 1jt itu merek hp iphone apa.,1,2019-09-09T10:18:01Z,2019-09-09T10:18:01Z
Ugzw_lVq3W1T14k_zl94AaABAg,@ilhamcahyasafutra9723,http://www.youtube.com/@ilhamcahyasafutra9723,Mending beli yang hdc murah bisa buat pamer sama temen2,1,2019-09-09T09:18:31Z,2019-09-09T09:18:31Z
Ugzw_lVq3W1T14k_zl94AaABAg.8zeMGWkL4t89-6CSI3u1S1,@meiriski6362,http://www.youtube.com/@meiriski6362,"pamer tpi ketauan hp ip palsu malu lah lu cong wkwk.mnding pake android tpi produk asli,bkn kw kwnan:v",0,2019-09-20T14:10:43Z,2019-09-20T14:10:43Z
UgzeB52UpjpZyZuECsh4AaABAg,@kuntipinky9610,http://www.youtube.com/@kuntipinky9610,saya orang kaya tapi lebih suka android. lebih gampang aplikasinya,0,2019-09-08T12:36:05Z,2019-09-08T12:36:25Z
UgzRpKw_d564AjzcWY54AaABAg,@ramadhansuhartono4057,http://www.youtube.com/@ramadhansuhartono4057,Bang yg replika itu beli dimana?,0,2019-09-08T11:49:59Z,2019-09-08T11:49:59Z
UgyoBZt3F2c5_sMPdup4AaABAg,@vwxfan4598,http://www.youtube.com/@vwxfan4598,"Bang mau nanya
Kalo i phone hdc ketika kita nge twet nah tulisannya itu twitter for iPhone atau gimana?",3,2019-09-08T07:52:35Z,2019-09-08T07:52:35Z
UgyoBZt3F2c5_sMPdup4AaABAg.8zbcdEJdaN695EK4A80aen,@aylafitria13_40,http://www.youtube.com/@aylafitria13_40,For Andro,0,2020-02-19T20:59:37Z,2020-02-19T20:59:37Z
Ugy7ba8NnzuNY3Q7NVh4AaABAg,@tobinglenimarlina227,http://www.youtube.com/@tobinglenimarlina227,"Setelah melihat Vidio ini, saya tidak akan minder lagi jika melihat orang pakai iPhone 😁😁😁, ternyata ohhh ternyata.",0,2019-09-08T05:35:59Z,2019-09-08T05:35:59Z
UgwDneMtCL43e6cl6CV4AaABAg,@ieninayah2375,http://www.youtube.com/@ieninayah2375,Gua beli kaya ginian cuma buat main ml aja😂,0,2019-09-08T05:35:41Z,2019-09-08T05:35:41Z
UgwmxAPS2tbiPaZp-CF4AaABAg,@syamsudinudin5200,http://www.youtube.com/@syamsudinudin5200,Sampe tox2 plastik juga ya bang,0,2019-09-08T05:18:37Z,2019-09-08T05:18:37Z
Ugwn5eH0I1Hp-up70mh4AaABAg,@snoken675snok4,http://www.youtube.com/@snoken675snok4,iPhone asli hasil potret gambarnya nguning,1,2019-09-08T05:02:52Z,2019-09-08T05:02:52Z
UgzmWX50L1lpSjvCBaJ4AaABAg,@ernilitazahrani6311,http://www.youtube.com/@ernilitazahrani6311,"Udah deh  gak usah bedak""in,kan sama""hp",2,2019-09-08T05:01:50Z,2019-09-08T05:01:50Z
UgwHGcWJw_EIeovRfRZ4AaABAg,@meyshelagracia2510,http://www.youtube.com/@meyshelagracia2510,Gue sebagai pengguna ip cuma mau bilang make ip g seenak y kalian bayangin hahaha,0,2019-09-08T04:14:09Z,2019-09-08T04:14:09Z
UgzgwOdYKLwd4QJPj994AaABAg,@miaakrishnawati1580,http://www.youtube.com/@miaakrishnawati1580,Buat saya aja yaa😂,0,2019-09-07T22:24:02Z,2019-09-07T22:24:02Z
UgwgT_d1AkaeFbzimcF4AaABAg,@salsabilayouhandizaauraput110,http://www.youtube.com/@salsabilayouhandizaauraput110,"coba liat app storenya, tampilannya beda atau sama",0,2019-09-07T14:55:45Z,2019-09-07T14:55:45Z
Ugz4S8pMiugStQq-PM54AaABAg,@agushermawan6016,http://www.youtube.com/@agushermawan6016,"Mending buat mahar 23juta mah😂
Tapi jomblo🙈",1,2019-09-07T13:46:10Z,2019-09-07T13:46:10Z
UgzPLNUzJLmUezEVBVt4AaABAg,@riswaladriansyah3808,http://www.youtube.com/@riswaladriansyah3808,"Kalo ga salah menit ke 10.11 - 10.13 dia bilang ""ngga tawwa"" dehh",3,2019-09-07T08:22:00Z,2019-09-07T08:22:00Z
UgzPLNUzJLmUezEVBVt4AaABAg.8z_6ClRyzyL8zdd6g4KDIi,@metikaliling5072,http://www.youtube.com/@metikaliling5072,ngk taulah.,0,2019-09-09T02:35:13Z,2019-09-09T02:35:13Z
UgzPLNUzJLmUezEVBVt4AaABAg.8z_6ClRyzyL8zdd9Db9nei,@metikaliling5072,http://www.youtube.com/@metikaliling5072,"rasaku sih dya blang, gk taulah/gk tau dha",0,2019-09-09T02:35:34Z,2019-09-09T02:35:34Z
Ugz-QBzlgthXsRgUc0p4AaABAg,@erryrodriguez6676,http://www.youtube.com/@erryrodriguez6676,"Beli dimana sih bang, gw mau coba buat main game PUBG MOBILE.",4,2019-09-07T07:07:00Z,2019-09-07T07:07:00Z
Ugz-QBzlgthXsRgUc0p4AaABAg.8zZycXC3_Mn9-KQAdxa_3a,@akbarhakim8890,http://www.youtube.com/@akbarhakim8890,"Ada di Tokopedia tokonya ""sobadzhop""",0,2019-09-26T02:40:00Z,2019-09-26T02:40:00Z
Ugy9TpYUbU3NiiJIAu14AaABAg,@chalangercupu1492,http://www.youtube.com/@chalangercupu1492,23jt banding 1.8 jt bedanya dari kardus yang palsu cuman plastiknya murah sama yang asli plastiknya bagus ekwk. Mending hp oddO lah murah tapi asli wjwk,3,2019-09-07T06:44:59Z,2019-09-07T06:44:59Z
UgyIuYR5YvlstQvbEct4AaABAg,@aikopie,http://www.youtube.com/@aikopie,Bang openingnya kelamaan..😆👌🏻,1,2019-09-07T06:31:26Z,2019-09-07T06:31:26Z
UgwX_w_S-CKh1ShKUE54AaABAg,@claraaprillia2625,http://www.youtube.com/@claraaprillia2625,Pake aja hp yg kamerannya lonjong trus kasi stiker biar kya iphone😂😂Stikernya ada di Foto copyan,0,2019-09-06T23:56:21Z,2019-09-06T23:56:21Z
UgxKw7D2lw01oh_Zakh4AaABAg,@xarisvictory8849,http://www.youtube.com/@xarisvictory8849,"Dari sekian bnyk tmn gua yg punya iphone, tiap gua tanya 'harganya brp?' Psti mreka ngejawab 'em..ga tau ya ini dibeliin' atau klu ga 'ini dikasi om ku' atau 'ga tau, lupa, udh lama' 
Dan smpe skrng gua msi pnsrn brp hrga hp ip tmn2 gua anjir :)",229,2019-09-06T09:24:30Z,2019-09-06T09:24:30Z
UgxKw7D2lw01oh_Zakh4AaABAg.8zXdZhQEE0o9-GVk8vdzLD,@Chevalier_Evelyn,http://www.youtube.com/@Chevalier_Evelyn,paling RP 5juta,1,2019-09-24T14:11:43Z,2019-09-24T14:11:43Z
UgxKw7D2lw01oh_Zakh4AaABAg.8zXdZhQEE0o9-STSEiiIlj,@fathiahaidynur3955,http://www.youtube.com/@fathiahaidynur3955,Sumpah samaaaaa. Masa si pas dibeliin ga nanya harganyaaa. Ga make sense weylah,13,2019-09-29T05:42:33Z,2019-09-29T05:42:33Z
UgxKw7D2lw01oh_Zakh4AaABAg.8zXdZhQEE0o9-i196sxCq7,@fathiahaidynur3955,http://www.youtube.com/@fathiahaidynur3955,@fad kez masa gua selalu nanyaaaaa. Kecuali bukan yang deketttttt ya gananya walau,0,2019-10-05T16:02:22Z,2019-10-05T16:02:22Z
UgxKw7D2lw01oh_Zakh4AaABAg.8zXdZhQEE0o915f__Ysolf,@fillianuraini3331,http://www.youtube.com/@fillianuraini3331,kalo ditanyain aku jg jwb gt,1,2019-11-09T02:17:32Z,2019-11-09T02:17:32Z
UgxKw7D2lw01oh_Zakh4AaABAg.8zXdZhQEE0o91aOinTFdN5,@granettakaisha7790,http://www.youtube.com/@granettakaisha7790,Sama anjirrr,0,2019-11-21T09:57:12Z,2019-11-21T09:57:12Z
UgxKw7D2lw01oh_Zakh4AaABAg.8zXdZhQEE0o91al6tPa8GI,@peachyluv7631,http://www.youtube.com/@peachyluv7631,@Always get wooshed 😮👌,0,2019-11-21T13:21:37Z,2019-11-21T13:21:37Z
UgxKw7D2lw01oh_Zakh4AaABAg.8zXdZhQEE0o91lC3TZrFyx,@kinawa2845,http://www.youtube.com/@kinawa2845,@Always get wooshed bodoan :( you made me think *ahem* silly things,0,2019-11-25T14:38:13Z,2019-11-25T14:39:01Z
UgxKw7D2lw01oh_Zakh4AaABAg.8zXdZhQEE0o91nWctOtxPz,@nothingg8701,http://www.youtube.com/@nothingg8701,700rb kli🤣,0,2019-11-26T12:16:26Z,2019-11-26T12:16:26Z
UgxKw7D2lw01oh_Zakh4AaABAg.8zXdZhQEE0o92HqHqcCAWO,@novamukhlina3463,http://www.youtube.com/@novamukhlina3463,Samaa anjirr wkwk,0,2019-12-08T16:13:23Z,2019-12-08T16:13:23Z
UgxKw7D2lw01oh_Zakh4AaABAg.8zXdZhQEE0o92ro_bmc5rY,@darendaily9765,http://www.youtube.com/@darendaily9765,"Xaris Victory gue pake Iphone, dan sering ditanyain gitu ama temen. Gue jg jwb kek gitu, karna gue ga enak sih ya buat nyebutin harganya.",12,2019-12-23T00:50:22Z,2019-12-23T00:50:22Z
UgxKw7D2lw01oh_Zakh4AaABAg.8zXdZhQEE0o92ryzZMsgCb,@jaelicious844,http://www.youtube.com/@jaelicious844,"nah, tmn gua ad yg pake ip 7 trus gua nanya brapaan dia jwb ""gtau mak gua yg ngasi"" ok :)",0,2019-12-23T02:21:17Z,2019-12-23T02:21:17Z
UgxKw7D2lw01oh_Zakh4AaABAg.8zXdZhQEE0o92uzqu_zmo-,@arthem1stic,http://www.youtube.com/@arthem1stic,khayla alyahk gaenak sis nyebutin harga soalnya,2,2019-12-24T06:26:34Z,2019-12-24T06:26:34Z
UgxKw7D2lw01oh_Zakh4AaABAg.8zXdZhQEE0o933lIBlGVOS,@rafasaputra1231,http://www.youtube.com/@rafasaputra1231,Wow sama OM,0,2019-12-28T01:31:46Z,2019-12-28T01:31:46Z
UgxKw7D2lw01oh_Zakh4AaABAg.8zXdZhQEE0o938YDaTIXmJ,@dheztrhana5195,http://www.youtube.com/@dheztrhana5195,"@@darendaily9765 .. yep sama.. aku pake iphone sering ditanya gitu dan jg gak jawab jelas.. karena pernah dikomen "".. walaah..duit segitu cuma buat hape bla bla"".. kadang malah aku bilang ini kw 😂",2,2019-12-29T22:05:00Z,2019-12-29T22:05:00Z
UgxKw7D2lw01oh_Zakh4AaABAg.8zXdZhQEE0o93HRH0S7RE9,@aurelliaamorita9434,http://www.youtube.com/@aurelliaamorita9434,"Btw aku juga gitu kalo di tanya, toh emg di kasih sama orangtua dan setiap di tanya berapa harganya pasti di jawab ‘emang kamu mau ganti duitnya’ gitu jadi dari situ kalo minta beliin terus di beliin cuman bilang terima kasih aja sama orangtua ku.",1,2020-01-02T08:57:28Z,2020-01-02T08:57:28Z
UgxKw7D2lw01oh_Zakh4AaABAg.8zXdZhQEE0o93XTd8xQupe,@bbycute1323,http://www.youtube.com/@bbycute1323,"@lowkeygege iaa, positif thinking aja:v gabole berburuk sangka:v",0,2020-01-08T14:25:57Z,2020-01-08T14:25:57Z
UgxKw7D2lw01oh_Zakh4AaABAg.8zXdZhQEE0o93uuWgvxH4-,@tjpmshop8455,http://www.youtube.com/@tjpmshop8455,"Aku make macbook, dikasih sm omku karena dia gatau makenya. Dan aku juga gatau macbook ku ini tipe apa, dan harganya berapa. Jd aku sering jawab 'gatau berapa harganya, karena dikasih' wkwk",0,2020-01-18T02:11:23Z,2020-01-18T02:11:23Z
UgxKw7D2lw01oh_Zakh4AaABAg.8zXdZhQEE0o94DSoEvoqGc,@greykitten7569,http://www.youtube.com/@greykitten7569,Dheztr Hana Wkwkw kalo gw gamau ngasih tau harga iphone supaya ga dimarahin udah ngabisin duit utk beli hp doang. Tp ga enak jg ngasih tau harga ke temen krna siapa tau mereka mikirnya kita mau nyombong pdhal cuma mau ngasih tau doang kan karna ditanya,2,2020-01-25T16:25:19Z,2020-01-25T16:25:19Z
UgxKw7D2lw01oh_Zakh4AaABAg.8zXdZhQEE0o94LTeH2Y-4J,@indirareina8501,http://www.youtube.com/@indirareina8501,Xaris Victory YA GUE JUGA BILANG GITU KARENA GAK ENAK GAN BILANG “23 jt”,1,2020-01-28T19:06:37Z,2020-01-28T19:06:37Z
UgxKw7D2lw01oh_Zakh4AaABAg.8zXdZhQEE0o94NBPkd-R86,@25nirbitaalbertina53,http://www.youtube.com/@25nirbitaalbertina53,biar ga dikira sombong,0,2020-01-29T11:05:41Z,2020-01-29T11:05:41Z
UgxKw7D2lw01oh_Zakh4AaABAg.8zXdZhQEE0o94VYEUIr_Yn,@kimchipedes9087,http://www.youtube.com/@kimchipedes9087,@@darendaily9765 padahal sebenernya yg nanya perasaanya lebih ga enak kalo ga dijawab😅,0,2020-02-01T16:59:03Z,2020-02-01T16:59:03Z
UgxKw7D2lw01oh_Zakh4AaABAg.8zXdZhQEE0o959VxC9zZ1v,@dwikocahya5479,http://www.youtube.com/@dwikocahya5479,"Ada ko temen ku yg kaya gitu, tpi dia jujur karna dia gamau pamer gitu, orang lain pasti udah tau lah harga nya berapa @khayla alyahk",0,2020-02-18T00:07:11Z,2020-02-18T00:07:11Z
UgxKw7D2lw01oh_Zakh4AaABAg.8zXdZhQEE0o959XSaU1kFw,@yayalopbale,http://www.youtube.com/@yayalopbale,kalo ori pasti bakal percaya diri nyebutin harganya😂 kalo kw banyak alesan wkwkwk,0,2020-02-18T00:20:21Z,2020-02-18T00:20:21Z
UgxKw7D2lw01oh_Zakh4AaABAg.8zXdZhQEE0o95DTaoSNEpD,@mousegaminglogitechprodigy4927,http://www.youtube.com/@mousegaminglogitechprodigy4927,"iPhone jatuh udah matot lcd nya njir , temenku maen hp trus kesenggol  yg nyenggol gak sengaja d suruh benerin  1,8 itupun juga masuk BK",0,2020-02-19T13:03:37Z,2020-02-19T13:04:25Z
UgxKw7D2lw01oh_Zakh4AaABAg.8zXdZhQEE0o95FxjYc9fph,@aisadee669,http://www.youtube.com/@aisadee669,"Masa mau nyebut harga kan ga enk, brrti tmn lo itu ga sombong kampang",0,2020-02-20T12:14:10Z,2020-02-20T12:14:10Z
UgxKw7D2lw01oh_Zakh4AaABAg.8zXdZhQEE0o95Fxlb4SBdG,@aisadee669,http://www.youtube.com/@aisadee669,"Klo ditnyain, gw jg jwb gt sbnrny",0,2020-02-20T12:14:27Z,2020-02-20T12:14:27Z
Ugz9--by8cDEIwxxYPF4AaABAg,@geblekgaming1510,http://www.youtube.com/@geblekgaming1510,Ho realmi mana nih🤔,1,2019-09-06T07:59:02Z,2019-09-06T07:59:02Z
UgzrN99Hqn_Rfq792CN4AaABAg,@danielth_9578,http://www.youtube.com/@danielth_9578,Nonton aja da dari A50,0,2019-09-06T04:31:41Z,2019-09-06T04:31:41Z
UgxIEXiuAGRXc68RWnp4AaABAg,@vikrypaputungan5062,http://www.youtube.com/@vikrypaputungan5062,"Beli di mna itu bro yg 1,8?",0,2019-09-05T12:22:31Z,2019-09-05T12:22:31Z
UgxUJcEZAz14WwIRV6t4AaABAg,@abdanzhi9448,http://www.youtube.com/@abdanzhi9448,Agak mengganggu dengan suara tarik nafasnya... Sumpah,0,2019-09-05T07:18:29Z,2019-09-05T07:18:29Z
UgzJ3nCiGAB6FDBpjmV4AaABAg,@kh-lq7om,http://www.youtube.com/@kh-lq7om,Perform according to the contents of the wallet,2,2019-09-05T02:12:41Z,2019-09-05T02:12:41Z
UgxVzkco3loh29tD3wd4AaABAg,@ghaalii6776,http://www.youtube.com/@ghaalii6776,Sekarang banyak banget penipuan seller,0,2019-09-04T14:52:21Z,2019-09-04T14:52:21Z
UgwWcdEAmI2INhPcbnp4AaABAg,@cutekiwibird9997,http://www.youtube.com/@cutekiwibird9997,"Ngakak banget pas diidupin 😂 ""memulai Android """,0,2019-09-04T06:35:22Z,2019-09-04T06:35:22Z
Ugx-gTj0_GYLUY8ZfJt4AaABAg,@komporgazz5758,http://www.youtube.com/@komporgazz5758,Sepertinya iPhone HDC worth it.... Sekedar gaya doang😄😄😄,0,2019-09-04T06:24:35Z,2019-09-04T06:24:35Z
UgwY2BJRfYcgb0wRMnV4AaABAg,@stormzzy6347,http://www.youtube.com/@stormzzy6347,"**pencet video GadgetIn**

Shopback: nih advertisingny bang David di channelny sendiri.",12,2019-09-03T14:37:08Z,2019-09-03T14:37:17Z
UgyfVM4AmdNo8qlnr_14AaABAg,@najibkhaerulhamzah9223,http://www.youtube.com/@najibkhaerulhamzah9223,"Ada loh handphone iPhone ORI yang harganya sejutaan rupiah 
Di Pst0re",0,2019-09-03T10:30:53Z,2019-09-03T10:30:53Z
UgxjveI4N57Pgeoq3JF4AaABAg,@reisyaputri3383,http://www.youtube.com/@reisyaputri3383,Temen w pake hp iphone 7 gaya nya selangit tapi kamera nya ko kamera cantiq trs kamera belakang burem bgt. Bagusan iphone 6 w :(,1,2019-09-03T08:51:09Z,2019-09-03T08:51:09Z
UgxjveI4N57Pgeoq3JF4AaABAg.8zPrMnumDyt8zXViTtggEG,@chronicallystrawberry,http://www.youtube.com/@chronicallystrawberry,reisya putri nGAKAK liat ke app store nya coba :v,0,2019-09-06T08:07:11Z,2019-09-06T08:07:11Z
UgxFn9IgoItefVpt6254AaABAg,@sandisanjaya9694,http://www.youtube.com/@sandisanjaya9694,Lokasi dimana,0,2019-09-03T06:56:34Z,2019-09-03T06:56:34Z
UgxsX-w3tzxHXr1cYed4AaABAg,@widilestari2365,http://www.youtube.com/@widilestari2365,Pengen punya yg orii brooo,0,2019-09-03T05:58:01Z,2019-09-03T05:58:01Z
Ugzko6rWh8C7ZiX5mat4AaABAg,@kropaksatu3488,http://www.youtube.com/@kropaksatu3488,"Gue pakek iphone x max





 Gak,sombong",0,2019-09-02T12:35:54Z,2019-09-02T12:35:54Z
Ugzu6nZGhHO9mDa27lt4AaABAg,@hizkiakalalo3179,http://www.youtube.com/@hizkiakalalo3179,Review BB Passport donk,0,2019-09-02T07:01:05Z,2019-09-02T07:01:05Z
UgzxPPbKnUImZU_L6pN4AaABAg,@fendipratama8697,http://www.youtube.com/@fendipratama8697,iPhone yang kw beli di mana bang gw mau beli,1,2019-09-01T20:15:21Z,2019-09-01T20:15:21Z
Ugxky0LsxC3_W58w-il4AaABAg,@arichannela3676,http://www.youtube.com/@arichannela3676,Bg beli hp di pstore itu bg rekomendasi kan gak??,2,2019-09-01T14:51:56Z,2019-09-01T14:51:56Z
UgxMxjaJgUL3fol6XN94AaABAg,@muhammadadam09,http://www.youtube.com/@muhammadadam09,Iphone 7plus 32gb like disini 😉,3,2019-09-01T13:17:48Z,2019-09-01T13:17:48Z
UgwIPjxYs5Vsdh3WpBB4AaABAg,@antinah2903,http://www.youtube.com/@antinah2903,Gengsi tuh susah di hilangkan yaa..😅ampuunn!,0,2019-09-01T08:20:05Z,2019-09-01T08:20:05Z
UgwJO7YbJWFNhlfHH4J4AaABAg,@bee___4254,http://www.youtube.com/@bee___4254,"Bang, lu hpnya kok byk banget yaa. Sumbangin ke gue napa, satu :v 😂😂",2,2019-09-01T07:03:00Z,2019-09-01T07:03:00Z
UgzzqSUMY_21WROHIAV4AaABAg,@baja2319,http://www.youtube.com/@baja2319,Ini beli nya yg iPhone hdc dimana bang ?,2,2019-09-01T06:23:11Z,2019-09-01T06:23:11Z
UgzzqSUMY_21WROHIAV4AaABAg.8zKRqMgiy2G91QbNFXwzuM,@augusth2212,http://www.youtube.com/@augusth2212,Paling terkenal itu vsgadget24 di ig,0,2019-11-17T05:24:49Z,2019-11-17T05:24:49Z
Ugzce78ZWdIT7mOMU3h4AaABAg,@tititmudji1241,http://www.youtube.com/@tititmudji1241,SlowmoNya?,1,2019-09-01T05:29:30Z,2019-09-01T05:29:30Z
UgxIq7Blne5PPVGt5Nh4AaABAg,@daffamanggalupang2072,http://www.youtube.com/@daffamanggalupang2072,Bang HP kamu udah berapa,0,2019-09-01T05:20:43Z,2019-09-01T05:20:43Z
Ugyf33qlzF53PUykZ414AaABAg,@sheniaranggraeni9341,http://www.youtube.com/@sheniaranggraeni9341,Dari dulu pen banget beli iphone apalah daya udah nabung 2 thn cuma kebeli oppo a37:(,0,2019-09-01T03:15:20Z,2019-09-01T03:15:20Z
Ugx5TSTchG2JOwWIXSZ4AaABAg,@bucesashoy1824,http://www.youtube.com/@bucesashoy1824,Murah amat hp nya kak gua beli hp iphon juga harganya 35 juta,1,2019-08-31T13:01:15Z,2019-08-31T13:01:15Z
Ugx5TSTchG2JOwWIXSZ4AaABAg.8zI_avdB7tZ8zQj6aUlFlR,@pecintaulama4008,http://www.youtube.com/@pecintaulama4008,Jiwa misquuin ku menjerit 😂😂,1,2019-09-03T16:58:16Z,2019-09-03T16:58:16Z
UgxsoTQYTcSqoN530tN4AaABAg,@yaudahiya87,http://www.youtube.com/@yaudahiya87,Bang david agama apa ya??,0,2019-08-31T10:00:33Z,2019-08-31T10:00:33Z
UgwDhaj1ulk2XbeF4Qh4AaABAg,@sigitfisabilillah6176,http://www.youtube.com/@sigitfisabilillah6176,Mau beli yng hdc di mana gan?,1,2019-08-31T09:56:04Z,2019-08-31T09:56:04Z
UgwDhaj1ulk2XbeF4Qh4AaABAg.8zIFPd0lBXf8zRpkn2J30Q,@sifa3340,http://www.youtube.com/@sifa3340,Di ig2 banyak,0,2019-09-04T03:15:34Z,2019-09-04T03:15:34Z
UgzBb7JDVgG0PYrP5Tx4AaABAg,@aulianurhaniva7048,http://www.youtube.com/@aulianurhaniva7048,Beli ip x yg kw nya dmn tu bang wkwkwk 😂,0,2019-08-31T09:50:12Z,2019-08-31T09:50:12Z
